id,client_idempotency_key,symbol,side,qty,order_type,tif,status,submitted_at,created_at,updated_at,broker_order_id,attributes,account_id,filled_qty,avg_fill_price,limit_price,stop_price,user_id
f8ebe5dc-a5b8-4cc2-9bb3-d46aab44c4e0,organism_exit_XLE_20260407_0df14a18_t5690,XLE,sell,27.000000,market,day,filled,2026-04-07 16:27:03.053495+00,2026-04-07 16:27:03.05315+00,2026-04-07 16:27:08.882868+00,8df94c46-18b7-4284-9fcb-a6cf58a751c6,"{""tick"": 5690, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.8R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '8df94c46-18b7-4284-9fcb-a6cf58a751c6', 'client_order_id': 'organism_exit_XLE_20260407_0df14a18_t5690', 'created_at': '2026-04-07T16:27:03.98477736Z', 'updated_at': '2026-04-07T16:27:03.98626113Z', 'submitted_at': '2026-04-07T16:27:03.98477736Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '27', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""8df94c46-18b7-4284-9fcb-a6cf58a751c6""}",,27.000000,60.137778,,,system
9e4e0b6c-676e-41a5-8aaf-ddb4b4b2efbf,organism_exit_SH_20260407_0df14a18_t5695,SH,sell,44.000000,market,day,filled,2026-04-07 16:28:04.101799+00,2026-04-07 16:28:04.101483+00,2026-04-07 16:28:07.646105+00,834ff57e-bb9e-44cc-b400-e18a5f1fc014,"{""tick"": 5695, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_full_at_-1.7R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '834ff57e-bb9e-44cc-b400-e18a5f1fc014', 'client_order_id': 'organism_exit_SH_20260407_0df14a18_t5695', 'created_at': '2026-04-07T16:28:05.171831562Z', 'updated_at': '2026-04-07T16:28:05.172474502Z', 'submitted_at': '2026-04-07T16:28:05.171831562Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2de017f1-e3fb-4efd-87d8-5635b424c7ce', 'symbol': 'SH', 'asset_class': 'us_equity', 'notional': None, 'qty': '44', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""834ff57e-bb9e-44cc-b400-e18a5f1fc014""}",,44.000000,37.610000,,,system
f39715af-aa25-4aa2-8897-c94b27f05775,organism_exit_XLE_20260407_0df14a18_t5695,XLE,sell,28.000000,market,day,filled,2026-04-07 16:28:04.213054+00,2026-04-07 16:28:04.211859+00,2026-04-07 16:28:07.472179+00,c391ac2b-2b0c-4860-b9de-3ddfb9e52c5b,"{""tick"": 5695, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_full_at_-1.8R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'c391ac2b-2b0c-4860-b9de-3ddfb9e52c5b', 'client_order_id': 'organism_exit_XLE_20260407_0df14a18_t5695', 'created_at': '2026-04-07T16:28:05.487865553Z', 'updated_at': '2026-04-07T16:28:05.488450053Z', 'submitted_at': '2026-04-07T16:28:05.487865553Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '28', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""c391ac2b-2b0c-4860-b9de-3ddfb9e52c5b""}",,28.000000,60.070000,,,system
39bd8aa0-a688-41af-b6d8-6a0124181afb,organism_XLE_20260407_0df14a18_t5869,XLE,buy,55.000000,limit,day,filled,2026-04-07 17:03:07.006796+00,2026-04-07 17:03:07.006256+00,2026-04-07 17:03:08.987425+00,9c5494d0-7a35-4e5b-977c-c562dc615282,"{""tick"": 5869, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.3216, ""alpaca_response"": ""{'id': '9c5494d0-7a35-4e5b-977c-c562dc615282', 'client_order_id': 'organism_XLE_20260407_0df14a18_t5869', 'created_at': '2026-04-07T17:03:07.375252216Z', 'updated_at': '2026-04-07T17:03:07.375838946Z', 'submitted_at': '2026-04-07T17:03:07.375252216Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '55', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '60.15', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""9c5494d0-7a35-4e5b-977c-c562dc615282""}",,55.000000,60.071273,,,system
9a831587-46fa-4099-89fe-f3d556682cfc,organism_XLE_20260407_0df14a18_t5913,XLE,buy,27.000000,limit,day,filled,2026-04-07 17:12:01.104925+00,2026-04-07 17:12:01.104345+00,2026-04-07 17:12:04.030163+00,961a7fa9-935c-44a1-ab6a-f2c674d28a00,"{""tick"": 5913, ""broker"": ""alpaca"", ""reason"": ""pyramid_add"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.7, ""alpaca_response"": ""{'id': '961a7fa9-935c-44a1-ab6a-f2c674d28a00', 'client_order_id': 'organism_XLE_20260407_0df14a18_t5913', 'created_at': '2026-04-07T17:12:02.065304188Z', 'updated_at': '2026-04-07T17:12:02.066455078Z', 'submitted_at': '2026-04-07T17:12:02.065304188Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '27', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '60.19', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""961a7fa9-935c-44a1-ab6a-f2c674d28a00""}",,27.000000,60.130000,,,system
79bee704-e21e-41b7-a0ce-9ccb1a90c959,organism_exit_XLE_20260407_0df14a18_t5943,XLE,sell,82.000000,market,day,filled,2026-04-07 17:18:05.954976+00,2026-04-07 17:18:05.953346+00,2026-04-07 17:18:08.642872+00,6dc92f24-67f2-4787-9a5b-bc9a6f4839b3,"{""tick"": 5943, ""broker"": ""alpaca"", ""reason"": ""stop_loss"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '6dc92f24-67f2-4787-9a5b-bc9a6f4839b3', 'client_order_id': 'organism_exit_XLE_20260407_0df14a18_t5943', 'created_at': '2026-04-07T17:18:06.966462386Z', 'updated_at': '2026-04-07T17:18:06.966938966Z', 'submitted_at': '2026-04-07T17:18:06.966462386Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '82', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""6dc92f24-67f2-4787-9a5b-bc9a6f4839b3""}",,82.000000,60.110000,,,system
dc54706c-4e60-4ffd-b658-5aa688d91a1a,organism_QQQ_20260407_0df14a18_t5943,QQQ,buy,5.000000,limit,day,filled,2026-04-07 17:18:06.698739+00,2026-04-07 17:18:06.698416+00,2026-04-07 17:18:08.740668+00,53d32a05-25ec-4296-b643-e3388ead4b80,"{""tick"": 5943, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.28, ""alpaca_response"": ""{'id': '53d32a05-25ec-4296-b643-e3388ead4b80', 'client_order_id': 'organism_QQQ_20260407_0df14a18_t5943', 'created_at': '2026-04-07T17:18:07.29168754Z', 'updated_at': '2026-04-07T17:18:07.29278884Z', 'submitted_at': '2026-04-07T17:18:07.29168754Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2d9e926c-e17c-47c3-ad8c-26c7a594e48f', 'symbol': 'QQQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '5', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '585.03', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""53d32a05-25ec-4296-b643-e3388ead4b80""}",,5.000000,584.434000,,,system
1d33db62-3654-4d4f-a092-8b3258b9b69d,organism_exit_QQQ_20260407_0df14a18_t5958,QQQ,sell,5.000000,market,day,filled,2026-04-07 17:21:08.227016+00,2026-04-07 17:21:08.226573+00,2026-04-07 17:21:10.343082+00,c3f5deef-a8cb-4150-a210-9be6dd6943f7,"{""tick"": 5958, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_full_at_-1.3R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'c3f5deef-a8cb-4150-a210-9be6dd6943f7', 'client_order_id': 'organism_exit_QQQ_20260407_0df14a18_t5958', 'created_at': '2026-04-07T17:21:09.196638142Z', 'updated_at': '2026-04-07T17:21:09.197271442Z', 'submitted_at': '2026-04-07T17:21:09.196638142Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2d9e926c-e17c-47c3-ad8c-26c7a594e48f', 'symbol': 'QQQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '5', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""c3f5deef-a8cb-4150-a210-9be6dd6943f7""}",,5.000000,583.922000,,,system
f60b4522-7667-4e1c-8c2a-d8ab8bc716bc,organism_XLK_20260407_0df14a18_t6067,XLK,buy,24.000000,limit,day,filled,2026-04-07 17:43:05.926875+00,2026-04-07 17:43:05.925384+00,2026-04-07 17:43:06.622822+00,32be3c53-27fa-43d2-8d30-8fcb14391f65,"{""tick"": 6067, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.2576, ""alpaca_response"": ""{'id': '32be3c53-27fa-43d2-8d30-8fcb14391f65', 'client_order_id': 'organism_XLK_20260407_0df14a18_t6067', 'created_at': '2026-04-07T17:43:06.273971835Z', 'updated_at': '2026-04-07T17:43:06.274702165Z', 'submitted_at': '2026-04-07T17:43:06.273971835Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'd704f4fd-c735-44f8-a7fa-7a50fef08fe4', 'symbol': 'XLK', 'asset_class': 'us_equity', 'notional': None, 'qty': '24', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '136.59', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""32be3c53-27fa-43d2-8d30-8fcb14391f65""}",,24.000000,136.450000,,,system
fc9c99c5-23d7-4bfb-9837-8d56f836949b,organism_exit_XLK_20260407_0df14a18_t6082,XLK,sell,24.000000,market,day,filled,2026-04-07 17:46:07.692643+00,2026-04-07 17:46:07.691972+00,2026-04-07 17:46:09.057618+00,fa119ed5-752a-428f-b3ab-f8e482a90750,"{""tick"": 6082, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_full_at_-1.3R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'fa119ed5-752a-428f-b3ab-f8e482a90750', 'client_order_id': 'organism_exit_XLK_20260407_0df14a18_t6082', 'created_at': '2026-04-07T17:46:08.560221028Z', 'updated_at': '2026-04-07T17:46:08.560828578Z', 'submitted_at': '2026-04-07T17:46:08.560221028Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'd704f4fd-c735-44f8-a7fa-7a50fef08fe4', 'symbol': 'XLK', 'asset_class': 'us_equity', 'notional': None, 'qty': '24', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""fa119ed5-752a-428f-b3ab-f8e482a90750""}",,24.000000,136.330000,,,system
9817e130-96e4-4ffa-b5db-285a8570983c,organism_PSQ_20260407_0df14a18_t6142,PSQ,buy,105.000000,limit,day,filled,2026-04-07 17:58:12.327266+00,2026-04-07 17:58:12.326481+00,2026-04-07 17:58:13.447405+00,a5a14a8b-dc61-44d2-a810-8515e90c7ee8,"{""tick"": 6142, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.4176, ""alpaca_response"": ""{'id': 'a5a14a8b-dc61-44d2-a810-8515e90c7ee8', 'client_order_id': 'organism_PSQ_20260407_0df14a18_t6142', 'created_at': '2026-04-07T17:58:12.687517167Z', 'updated_at': '2026-04-07T17:58:12.688177947Z', 'submitted_at': '2026-04-07T17:58:12.687517167Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '105', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '31.81', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""a5a14a8b-dc61-44d2-a810-8515e90c7ee8""}",,105.000000,31.780000,,,system
ac847924-cba8-4aa9-839e-3c9f85c187a4,organism_SPY_20260407_0df14a18_t6142,SPY,buy,4.000000,limit,day,filled,2026-04-07 17:58:12.332005+00,2026-04-07 17:58:12.331749+00,2026-04-07 17:58:13.27996+00,46874513-3a09-4c24-b41b-da41879b5749,"{""tick"": 6142, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.28, ""alpaca_response"": ""{'id': '46874513-3a09-4c24-b41b-da41879b5749', 'client_order_id': 'organism_SPY_20260407_0df14a18_t6142', 'created_at': '2026-04-07T17:58:12.882893944Z', 'updated_at': '2026-04-07T17:58:12.885978383Z', 'submitted_at': '2026-04-07T17:58:12.882893944Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b28f4066-5c6d-479b-a2af-85dc1a8f16fb', 'symbol': 'SPY', 'asset_class': 'us_equity', 'notional': None, 'qty': '4', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '657.46', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""46874513-3a09-4c24-b41b-da41879b5749""}",,4.000000,656.830000,,,system
16c44679-ff46-4682-a55e-568f3874a9ce,organism_exit_PSQ_20260407_0df14a18_t6156,PSQ,sell,52.000000,market,day,filled,2026-04-07 18:01:02.207211+00,2026-04-07 18:01:02.206815+00,2026-04-07 18:01:03.731103+00,e7e9fdfc-4281-40c6-9a67-6ef570d3278b,"{""tick"": 6156, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.9R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'e7e9fdfc-4281-40c6-9a67-6ef570d3278b', 'client_order_id': 'organism_exit_PSQ_20260407_0df14a18_t6156', 'created_at': '2026-04-07T18:01:03.155825834Z', 'updated_at': '2026-04-07T18:01:03.156477094Z', 'submitted_at': '2026-04-07T18:01:03.155825834Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '52', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""e7e9fdfc-4281-40c6-9a67-6ef570d3278b""}",,52.000000,31.760000,,,system
7af5b59b-f1f3-435f-aee9-d024fd5fc3c0,organism_exit_PSQ_20260407_0df14a18_t6161,PSQ,sell,26.000000,market,day,filled,2026-04-07 18:02:02.798571+00,2026-04-07 18:02:02.798207+00,2026-04-07 18:02:07.240567+00,9fa831f7-f911-45c6-a628-9a5d2f28ac59,"{""tick"": 6161, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.9R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '9fa831f7-f911-45c6-a628-9a5d2f28ac59', 'client_order_id': 'organism_exit_PSQ_20260407_0df14a18_t6161', 'created_at': '2026-04-07T18:02:03.798374327Z', 'updated_at': '2026-04-07T18:02:03.806146037Z', 'submitted_at': '2026-04-07T18:02:03.798374327Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '26', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""9fa831f7-f911-45c6-a628-9a5d2f28ac59""}",,26.000000,31.770000,,,system
c1776de2-20f3-4924-9cb5-c8cdf70379f1,organism_exit_PSQ_20260407_0df14a18_t6166,PSQ,sell,13.000000,market,day,filled,2026-04-07 18:03:03.607099+00,2026-04-07 18:03:03.606626+00,2026-04-07 18:03:04.957434+00,a5e0e803-a65c-452f-a8fb-8b00cb2e90c0,"{""tick"": 6166, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.9R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'a5e0e803-a65c-452f-a8fb-8b00cb2e90c0', 'client_order_id': 'organism_exit_PSQ_20260407_0df14a18_t6166', 'created_at': '2026-04-07T18:03:04.507314133Z', 'updated_at': '2026-04-07T18:03:04.508177743Z', 'submitted_at': '2026-04-07T18:03:04.507314133Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '13', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""a5e0e803-a65c-452f-a8fb-8b00cb2e90c0""}",,13.000000,31.760000,,,system
92dc1cd6-d5bf-41e6-8463-8e769a48a8bd,organism_exit_PSQ_20260407_0df14a18_t6171,PSQ,sell,7.000000,market,day,filled,2026-04-07 18:04:04.627657+00,2026-04-07 18:04:04.627323+00,2026-04-07 18:04:08.412452+00,8c70fb2c-10a3-433d-8c0d-d76d265fd121,"{""tick"": 6171, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.9R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '8c70fb2c-10a3-433d-8c0d-d76d265fd121', 'client_order_id': 'organism_exit_PSQ_20260407_0df14a18_t6171', 'created_at': '2026-04-07T18:04:05.625639424Z', 'updated_at': '2026-04-07T18:04:05.626431804Z', 'submitted_at': '2026-04-07T18:04:05.625639424Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '7', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""8c70fb2c-10a3-433d-8c0d-d76d265fd121""}",,7.000000,31.760000,,,system
923ecb9d-47ae-495c-9d67-72dd0aa28396,organism_exit_SPY_20260407_0df14a18_t6181,SPY,sell,2.000000,market,day,filled,2026-04-07 18:06:06.453125+00,2026-04-07 18:06:06.452758+00,2026-04-07 18:06:09.767374+00,5ee1bfaf-b874-4941-9252-925a569ee0b3,"{""tick"": 6181, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-1.0R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '5ee1bfaf-b874-4941-9252-925a569ee0b3', 'client_order_id': 'organism_exit_SPY_20260407_0df14a18_t6181', 'created_at': '2026-04-07T18:06:07.421383328Z', 'updated_at': '2026-04-07T18:06:07.421985498Z', 'submitted_at': '2026-04-07T18:06:07.421383328Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b28f4066-5c6d-479b-a2af-85dc1a8f16fb', 'symbol': 'SPY', 'asset_class': 'us_equity', 'notional': None, 'qty': '2', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""5ee1bfaf-b874-4941-9252-925a569ee0b3""}",,2.000000,656.420000,,,system
